cell_id,forcing_day_id,date,hour_sgt,scenario,tmrt_mean_c,tmrt_p50_c,tmrt_p90_c,tmrt_p95_c,tmrt_max_c,valid_pixel_count,nodata_fraction,sanity_status
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,43.824816,47.532307,53.250961,53.527699,53.527699,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,43.822066,47.531063,53.250961,53.527699,53.527699,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,48.715242,53.607679,59.364117,59.614632,59.614632,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,48.712695,53.607227,59.364117,59.614632,59.614632,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,37.010192,34.557285,44.141193,44.434650,44.434650,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.009085,34.519957,44.141193,44.434650,44.434650,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,38.167774,34.257259,47.426963,47.695175,47.695175,22500,0.000000,PASS
TP_0301,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,38.166619,34.251141,47.426963,47.695175,47.695175,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,37.553185,33.846207,44.559868,46.445004,46.632038,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,37.539687,33.837645,44.559868,46.445004,46.632038,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,50.187587,58.001432,61.605277,62.256248,62.356342,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,50.157117,57.966999,61.605277,62.256248,62.356342,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,49.909310,57.086229,61.089802,62.446833,62.623566,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,49.879556,57.048779,61.089802,62.446833,62.623566,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,47.059453,41.693455,58.715549,60.699780,60.862617,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,47.031205,41.604691,58.715549,60.699780,60.862617,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,40.542128,36.581587,49.495377,51.703827,51.876171,22500,0.000000,PASS
TP_0326,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,40.518245,36.570839,49.495377,51.703827,51.876171,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.075079,27.296534,27.904252,28.706091,29.083256,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.077061,27.298924,27.907218,28.706091,29.083256,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,43.003818,46.877468,50.948522,53.291443,53.528027,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,42.984092,46.845047,50.948522,53.291443,53.528027,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,47.226361,52.538191,57.056707,59.374416,59.614601,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,47.201114,52.491425,57.056707,59.374416,59.614601,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,36.889497,34.547546,41.936462,44.240940,44.434383,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,36.878822,34.498396,41.936462,44.240940,44.434383,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,37.876926,34.456022,45.380660,47.524994,47.694675,22500,0.000000,PASS
TP_0326,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,37.857263,34.439188,45.380660,47.524994,47.694675,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.470057,42.346050,46.041111,46.339046,46.631008,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.402908,42.294996,46.024540,46.339046,46.631008,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,52.241482,59.416622,62.037245,62.253162,62.397900,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,52.122255,59.362309,62.024734,62.253162,62.397900,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,52.140010,58.652695,62.163998,62.409904,62.623493,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,52.015141,58.592754,62.144587,62.409904,62.623493,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,49.673090,55.368507,60.264576,60.517078,60.864380,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,49.525715,55.216181,60.245045,60.517078,60.864380,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.891796,45.881573,51.247723,51.518238,51.877937,22500,0.000000,PASS
TP_0366,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,42.794880,45.752779,51.216915,51.518238,51.877937,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.320361,27.422764,28.415840,28.615202,30.023533,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.316350,27.421191,28.404449,28.615202,30.023533,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,44.816019,48.529522,52.811440,53.169136,53.527153,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,44.724533,48.453434,52.786942,53.169136,53.527153,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,49.409000,54.343895,58.931492,59.263748,59.614567,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,49.294548,54.257538,58.907782,59.263748,59.614567,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.236724,39.770029,43.771370,44.056782,44.435226,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.167838,39.682278,43.749245,44.056782,44.435226,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.867545,42.225317,47.082653,47.348556,47.696213,22500,0.000000,PASS
TP_0366,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,39.786295,42.122330,47.054951,47.348556,47.696213,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,35.212511,33.029196,43.338235,43.997827,46.632565,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,35.082788,33.022404,43.019462,43.612792,46.632565,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,42.298255,36.930574,60.675291,61.284509,62.347462,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,42.099084,36.897615,60.218330,61.122182,62.347462,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,42.209656,37.195181,59.864976,60.504562,62.623386,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,42.009793,37.178183,59.457934,60.259570,62.623386,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,40.838687,36.193136,56.826848,57.754782,60.862141,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,40.658053,36.167704,56.283098,57.340053,60.862141,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,37.252397,34.581144,47.579992,48.603065,51.875694,22500,0.000000,PASS
TP_0409,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,37.087610,34.563015,47.308772,48.115314,51.875694,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.268352,27.334459,27.721989,27.910997,30.155174,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.266371,27.335764,27.732110,27.921880,30.155174,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,37.999254,34.569067,49.310080,50.241030,53.528370,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,37.856676,34.551392,49.023413,49.661105,53.528370,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,40.797994,36.511055,55.352721,56.224006,59.614510,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,40.619232,36.490328,54.934298,55.724318,59.614510,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,34.417812,32.619892,40.536305,41.284728,44.434174,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,34.338549,32.616800,40.346651,40.875406,44.434174,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,35.168585,32.966213,43.743890,44.603451,47.694256,22500,0.000000,PASS
TP_0409,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,35.030327,32.961033,43.563931,44.135742,47.694256,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,35.645685,33.102524,44.763836,45.638752,46.608562,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,35.497906,33.097513,43.971128,45.545708,46.608562,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,44.376550,37.637993,61.199598,61.739592,62.328430,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,44.139766,37.625816,60.723334,61.706547,62.328430,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,44.346684,37.902546,61.132633,61.803445,62.603188,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,44.053409,37.880371,60.404708,61.722236,62.603188,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,42.983682,36.800034,58.939048,59.803547,60.839142,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,42.651792,36.792469,57.867265,59.703469,60.839142,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,38.798039,34.872103,49.863128,50.763268,51.853008,22500,0.000000,PASS
TP_0433,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,38.531192,34.871141,48.782682,50.658295,51.853008,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.226720,27.374331,27.996414,28.283807,29.983339,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.204627,27.373838,27.922316,28.278837,29.983339,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,39.561008,35.028301,51.411794,52.319317,53.499508,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,39.357406,35.018665,50.456306,52.186933,53.499508,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,42.733732,37.108644,57.541702,58.444959,59.587540,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,42.457073,37.090788,56.557287,58.315702,59.587540,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,35.436649,32.855719,42.473988,43.315475,44.410507,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,35.266694,32.854012,41.562316,43.198314,44.410507,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,36.485533,33.214838,45.765994,46.624825,47.672451,22500,0.000000,PASS
TP_0433,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,36.255931,33.213955,44.767643,46.522995,47.672451,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,33.802542,32.907013,34.255131,42.379604,46.403847,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,33.802542,32.907013,34.255131,42.379604,46.403847,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,38.329188,36.261623,40.345739,58.138680,62.185181,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,38.329188,36.261623,40.345739,58.138680,62.185181,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,38.268055,36.568596,40.069989,57.052873,62.414234,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,38.268055,36.568596,40.069989,57.052873,62.414234,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,37.651232,35.839710,39.157562,54.373238,60.591148,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,37.651232,35.839710,39.157562,54.373238,60.591148,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,35.581411,34.428780,36.428028,46.040123,51.602692,22500,0.000000,PASS
TP_0492,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,35.581411,34.428780,36.428028,46.040123,51.602692,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.417806,27.379303,27.782515,27.932908,30.011515,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.417806,27.379303,27.782515,27.932908,30.011515,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,35.572982,34.220886,36.753214,47.429296,53.244865,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,35.572982,34.220886,36.753214,47.429296,53.244865,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,37.554729,36.057499,38.965282,52.843639,59.334076,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,37.554729,36.057499,38.965282,52.843639,59.334076,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,33.248709,32.515945,33.834641,39.502320,44.165028,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,33.248709,32.515945,33.834641,39.502320,44.165028,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,33.818987,32.860281,34.556542,42.424807,47.432964,22500,0.000000,PASS
TP_0492,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,33.818987,32.860281,34.556542,42.424807,47.432964,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,39.288939,41.735195,46.261772,46.417389,46.631081,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,38.315373,34.530376,45.768859,46.346431,46.631081,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,50.788092,58.732149,62.182182,62.272598,62.388992,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,49.216621,56.819170,61.817071,62.177670,62.388992,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,50.922311,57.978296,62.330540,62.468048,62.623119,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,49.397535,56.661564,61.866255,62.359161,62.623119,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,49.013869,54.710876,60.421265,60.605427,60.864986,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,47.385800,42.862423,59.886763,60.490196,60.864986,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,42.835142,45.675310,51.412815,51.600799,51.878548,22500,0.000000,PASS
TP_0542,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,41.628068,37.621035,50.857254,51.501312,51.878548,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.553388,27.566575,28.560349,28.666850,29.079882,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.407131,27.456068,28.282951,28.624340,29.079882,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,44.133135,47.760855,53.077396,53.270351,53.527039,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,42.905279,46.008118,52.484336,53.170807,53.527039,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,48.500082,53.556982,59.169942,59.361671,59.614376,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,47.077630,52.145578,58.564686,59.231145,59.614376,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.183826,39.503456,43.969017,44.156689,44.435543,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,37.363408,35.490246,43.441224,44.063858,44.435543,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,base,39.882800,42.091982,47.249268,47.429738,47.696739,22500,0.000000,PASS
TP_0542,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,16,overhead_as_canopy,38.846919,35.420057,46.719302,47.336636,47.696739,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,10,base,40.302950,43.007891,46.466774,46.589520,46.631714,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,10,overhead_as_canopy,39.778570,42.446890,46.451180,46.587753,46.631714,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,12,base,53.470696,59.944218,62.268276,62.332191,62.433487,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,12,overhead_as_canopy,52.573257,59.367704,62.252102,62.324265,62.387672,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,13,base,53.452052,59.354792,62.482620,62.597572,62.623066,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,13,overhead_as_canopy,52.577882,58.721025,62.459835,62.578964,62.623066,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,15,base,51.126358,56.431271,60.672359,60.823715,60.864098,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,15,overhead_as_canopy,50.241156,55.541574,60.663696,60.803623,60.864098,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,16,base,44.120904,47.260540,51.676996,51.830193,51.877659,22500,0.000000,PASS
TP_0565,FD01_high_shortwave_hot_20260507,2026-05-07,16,overhead_as_canopy,43.478109,46.347834,51.664474,51.811966,51.877659,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,base,27.467261,27.500246,28.701809,28.799210,28.879313,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,10,overhead_as_canopy,27.429194,27.470144,28.694494,28.794621,28.879313,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,base,45.825001,49.203194,53.322433,53.473907,53.527527,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,12,overhead_as_canopy,45.158241,48.497305,53.301884,53.470692,53.527527,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,base,50.657413,55.143360,59.400803,59.565434,59.614349,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,13,overhead_as_canopy,49.861649,54.410204,59.380772,59.547405,59.614349,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,base,38.989259,40.468599,44.225376,44.388065,44.435127,22500,0.000000,PASS
TP_0565,FD02_humid_hot_cloudy_or_diffuse_20260508,2026-05-08,15,overhead_as_canopy,38.575583,39.878611,44.210003,44.370914,44.435127,22500,0.000000,PASS
