target,model,split_family,split_name,fold_id,metric,value,split_role
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_north,1,top5_overlap,0.2,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.25,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.375,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_north,1,top5_overlap,0.2,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.25,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.375,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_north,1,top5_overlap,0.2,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.25,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.375,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_north,1,top5_overlap,0.2,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.25,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.375,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_north,1,top5_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_north,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_north,1,top20pct_overlap,0.375,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_south,2,top5_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_south,2,top5_overlap,0.6,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.5,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.5,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_south,2,top5_overlap,0.6,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.5,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.5,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_south,2,top5_overlap,0.6,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.5,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.5,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_south,2,top5_overlap,0.6,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.5,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.625,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_south,2,top5_overlap,0.6,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_south,2,top10pct_overlap,0.75,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_east_south,2,top20pct_overlap,0.625,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_north,3,top5_overlap,0.2,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.25,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.14285714285714285,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_north,3,top5_overlap,0.2,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.25,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.2857142857142857,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_north,3,top5_overlap,0.2,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.25,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.2857142857142857,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_north,3,top5_overlap,0.2,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.25,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.2857142857142857,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_north,3,top5_overlap,0.6,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.5,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.5714285714285714,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_north,3,top5_overlap,0.6,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_north,3,top10pct_overlap,0.25,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_north,3,top20pct_overlap,0.5714285714285714,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_south,4,top5_overlap,0.2,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.25,main
delta_tmrt_p90_c,dummy_mean,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.375,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_south,4,top5_overlap,0.2,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.375,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_south,4,top5_overlap,0.2,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.0,main
delta_tmrt_p90_c,ridge,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.375,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_south,4,top5_overlap,0.2,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.0,main
delta_tmrt_p90_c,elasticnet,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.375,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_south,4,top5_overlap,0.0,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.0,main
delta_tmrt_p90_c,random_forest_regressor,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.125,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,top5_overlap,0.2,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,top10pct_overlap,0.25,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,spatial_holdout,spatial_west_south,4,top20pct_overlap,0.25,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_civic_institutional,1,top5_overlap,0.4,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_civic_institutional,1,top5_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.16666666666666666,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_civic_institutional,1,top5_overlap,0.0,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.16666666666666666,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_civic_institutional,1,top5_overlap,0.0,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.16666666666666666,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,top5_overlap,0.2,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,top5_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,top10pct_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_civic_institutional,1,top20pct_overlap,0.16666666666666666,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_commercial,3,top5_overlap,0.4,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_commercial,3,top20pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_commercial,3,top5_overlap,0.4,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_commercial,3,top20pct_overlap,0.5,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_commercial,3,top5_overlap,0.4,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_commercial,3,top20pct_overlap,0.5,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_commercial,3,top5_overlap,0.4,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_commercial,3,top20pct_overlap,0.5,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_commercial,3,top5_overlap,0.6,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_commercial,3,top20pct_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,top5_overlap,0.8,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,top10pct_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_commercial,3,top20pct_overlap,0.5,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_park_open_space,12,top5_overlap,1.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_park_open_space,12,top20pct_overlap,0.5,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_park_open_space,12,top5_overlap,0.8,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_park_open_space,12,top20pct_overlap,1.0,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_park_open_space,12,top5_overlap,0.8,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_park_open_space,12,top20pct_overlap,1.0,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_park_open_space,12,top5_overlap,0.8,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_park_open_space,12,top20pct_overlap,1.0,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_park_open_space,12,top5_overlap,1.0,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_park_open_space,12,top20pct_overlap,0.5,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_park_open_space,12,top5_overlap,1.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_park_open_space,12,top10pct_overlap,0.0,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_park_open_space,12,top20pct_overlap,1.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_residential,13,top5_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_residential,13,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_residential,13,top20pct_overlap,0.07692307692307693,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_residential,13,top5_overlap,0.2,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_residential,13,top10pct_overlap,0.42857142857142855,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_residential,13,top20pct_overlap,0.5384615384615384,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_residential,13,top5_overlap,0.2,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_residential,13,top10pct_overlap,0.42857142857142855,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_residential,13,top20pct_overlap,0.5384615384615384,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_residential,13,top5_overlap,0.2,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_residential,13,top10pct_overlap,0.42857142857142855,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_residential,13,top20pct_overlap,0.5384615384615384,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_residential,13,top5_overlap,0.2,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_residential,13,top10pct_overlap,0.42857142857142855,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_residential,13,top20pct_overlap,0.5384615384615384,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,top5_overlap,0.4,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,top10pct_overlap,0.2857142857142857,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_residential,13,top20pct_overlap,0.46153846153846156,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_transport,17,top5_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_transport,17,top10pct_overlap,0.0,main
delta_tmrt_p90_c,dummy_mean,typology_holdout,typology_transport,17,top20pct_overlap,0.0,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_transport,17,top5_overlap,0.4,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_transport,17,top10pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,linear_regression,typology_holdout,typology_transport,17,top20pct_overlap,0.4,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_transport,17,top5_overlap,0.4,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_transport,17,top10pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,ridge,typology_holdout,typology_transport,17,top20pct_overlap,0.4,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_transport,17,top5_overlap,0.4,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_transport,17,top10pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,elasticnet,typology_holdout,typology_transport,17,top20pct_overlap,0.4,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_transport,17,top5_overlap,0.4,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_transport,17,top10pct_overlap,0.6666666666666666,main
delta_tmrt_p90_c,random_forest_regressor,typology_holdout,typology_transport,17,top20pct_overlap,0.4,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_transport,17,top5_overlap,0.4,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_transport,17,top10pct_overlap,0.3333333333333333,main
delta_tmrt_p90_c,hist_gradient_boosting_regressor,typology_holdout,typology_transport,17,top20pct_overlap,0.4,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.2,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.0,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.16666666666666666,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.4,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.4,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.4,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.4,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.0,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.5,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,1,top5_overlap,0.4,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,1,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,1,top20pct_overlap,0.5,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.2,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.0,main
delta_tmrt_mean_c,dummy_mean,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.16666666666666666,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.6,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,linear_regression,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.6,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,ridge,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.6,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.3333333333333333,main
delta_tmrt_mean_c,elasticnet,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.6,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,random_forest_regressor,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.5,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,2,top5_overlap,0.4,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,2,top10pct_overlap,0.6666666666666666,main
delta_tmrt_mean_c,hist_gradient_boosting_regressor,cell_group_holdout,cell_group_5fold,2,top20pct_overlap,0.6666666666666666,main
